2021-09-23 09:45:00,612 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\Dao\impl\web\WebProcessTestDaoImpl.class]
2021-09-23 09:45:00,631 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\apiController\ApiProcessStepController.class]
2021-09-23 09:45:00,634 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\apiController\ApiProcessTestController.class]
2021-09-23 09:45:00,637 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\apiController\ApiSingleTestController.class]
2021-09-23 09:45:00,639 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\bugController\BugManagementController.class]
2021-09-23 09:45:00,641 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\excuteRunPiController.class]
2021-09-23 09:45:00,646 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\productController\ProductController.class]
2021-09-23 09:45:00,649 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\singleApiCasesController.class]
2021-09-23 09:45:00,666 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\testController.class]
2021-09-23 09:45:00,669 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\webController\WebProcessStepController.class]
2021-09-23 09:45:00,672 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\controller\webController\WebProcessTestController.class]
2021-09-23 09:45:00,674 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\CasesVo.class]
2021-09-23 09:45:00,678 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\api\apiProcessStep.class]
2021-09-23 09:45:00,680 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\api\apiProcessTest.class]
2021-09-23 09:45:00,681 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\api\apiSingleTest.class]
2021-09-23 09:45:00,682 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\bugManagement\BugManagement.class]
2021-09-23 09:45:00,684 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\executeCustomizeCaseLog.class]
2021-09-23 09:45:00,687 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\module\updateBatchDateVo.class]
2021-09-23 09:45:00,693 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\api\ApiProcessStepServiceImpl.class]
2021-09-23 09:45:00,694 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\api\apiProcessTestServiceImpl.class]
2021-09-23 09:45:00,695 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\api\apiSingleTestServiceImpl.class]
2021-09-23 09:45:00,696 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\bug\BugManageServiceImpl.class]
2021-09-23 09:45:00,697 [main] DEBUG [org.springframework.context.annotation.ClassPathBeanDefinitionScanner] - Identified candidate component class: file [D:\workspace\kongMing\target\classes\di\yang\service\impl\excuteRunPiImpl.class]
